PSC,alpha,8.605229632,5.071244965,0.482179935,1,
PSC,xi,8.783791391,4.747191241,0.556043266,1,
PSC,nu,8.995087549,4.263083355,0.956305543,1,
PSC,epsilon,9.534100651,2.686356159,1.372740096,1,
PSC,delta,9.68970813,2.089785252,1.319982557,1,
PSC,omega,9.92829567,-0.029826678,1.195012744,1,
PSC,iota,9.913768647,-0.869491599,0.980395623,1,
PSC,theta,9.841178739,-1.384477895,1.111045451,1,
PSC,gamma,9.809730711,-1.855091646,0.57255425,,
PSC,kappa,9.893715173,-1.437491995,0.219127471,1,
PSC,lambda,9.964522441,-0.782179036,0.310625947,2,
PSC,iota,9.913768647,-0.869491599,0.980395623,,
PSC,,,,,1,
PSC,gamma,9.809730711,-1.855091646,0.57255425,1,
PSC,beta,9.680101492,-2.419043801,0.666229839,1,
PSC,,,,,1,
UMA,eta,-5.814595894,-2.948018998,7.582852931,1,
UMA,zeta,-5.365422058,-2.057597408,8.18404173,1,
UMA,epsilon,-5.442909051,-1.307459314,8.286452269,,
UMA,delta,-5.429293558,-0.365990846,8.389804656,1,
UMA,alpha,-4.591083208,1.150478881,8.808992753,2,
UMA,23,-3.612427683,2.733829891,8.914961602,1,
UMA,omicron,,,,1,
UMA,iota,-4.711256177,4.743948834,7.436330728,2,
UMA,kappa,-4.883768752,4.731649911,7.332141017,1,
UMA,mu,-6.819709599,3.096104894,6.626137296,1,
UMA,xi,-8.382281699,1.546643105,5.229268459,1,
UMA,nu,-8.240616547,1.509502134,5.460187015,,
UMA,psi,-6.961342101,1.554020299,7.008904128,1,
UMA,chi,-6.707424018,0.408768164,7.405631076,1,
UMA,eta,-5.814595894,-2.948018998,7.582852931,1,
UMA,,,,,1,
UMA,delta,-5.429293558,-0.365990846,8.389804656,,
UMA,gamma,-5.918723965,0.159359959,8.058741281,1,
UMA,beta,-5.359159046,1.389933233,8.327514631,1,
UMA,alpha,-4.591083208,1.150478881,8.808992753,2,
UMA,,,,,1,
UMA,23,-3.612427683,2.733829891,8.914961602,1,
UMA,upsilon,-4.350789992,2.745428226,8.575153077,1,
UMA,phi,-4.978432005,3.107670915,8.096764555,,
UMA,theta,-4.966181707,3.713244332,7.845307883,2,
UMA,lambda,-6.597803049,3.178977885,6.809045053,1,
UMA,mu,-6.819709599,3.096104894,6.626137296,1,
UMA,,,,,2,
UMI,alpha,0.101269852,0.078991314,9.999175205,1,
UMI,delta,-0.072004857,-0.591052788,9.982257856,2,
UMI,epsilon,-0.439727023,-1.313647599,9.903583701,1,
UMI,zeta,-1.181790017,-1.753043282,9.773955781,2,
UMI,eta,-1.064125244,-2.218635269,9.69253811,,
UMI,gamma,-1.996421804,-2.394662344,9.501573145,1,
UMI,beta,-2.007282025,-1.850733903,9.62006252,1,
UMI,zeta,-1.181790017,-1.753043282,9.773955781,2,
UMI,,,,,1,
CEP,gamma,2.133160379,-0.192749048,9.767930927,2,
CEP,iota,3.846921335,-1.218832399,9.149625338,1,
CEP,zeta,4.683029552,-2.415678848,8.499042883,,
CEP,alpha,3.508636471,-2.981347916,8.87699469,2,
CEP,beta,2.62845024,-2.041408854,9.429946937,1,
CEP,gamma,2.133160379,-0.192749048,9.767930927,,
CEP,,,,,1,
CEP,beta,2.62845024,-2.041408854,9.429946937,2,
CEP,iota,3.846921335,-1.218832399,9.149625338,1,
CEP,,,,,2,
CHA,alpha,-1.286144022,1.862183453,-9.740539325,1,
CHA,gamma,-1.842399943,0.712138374,-9.80298023,1,
CHA,beta,-1.848627446,-0.148307319,-9.826524386,,
CHA,delta,-1.558131123,0.522981434,-9.864011244,2,
CHA,theta,-1.247934124,1.771645609,-9.76237329,1,
CHA,alpha,-1.286144022,1.862183453,-9.740539325,1,
CHA,,,,,,
CIR,gamma,-3.221746889,-3.956501931,-8.600374379,1,
CIR,alpha,-3.210519803,-2.754348976,-9.061242978,1,
CIR,beta,-3.372541846,-3.931830691,-8.553751745,1,
CIR,,,,,,
COM,alpha,-9.094531017,-2.866718766,3.011881323,2,
COM,beta,-8.40831442,-2.726886308,4.675931959,1,
COM,gamma,-8.746616482,-1.032825948,4.736028999,1,
COM,,,,,1,
CRA,kappa,1.132439725,-7.718839085,-6.255965429,1,
CRA,lambda,1.489626167,-7.702506531,-6.201000486,2,
CRA,epsilon,2.021142364,-7.714702828,-6.033103996,1,
CRA,gamma,2.280321019,-7.646930087,-6.026988991,1,
CRA,alpha,2.355346272,-7.530613768,-6.143468093,2,
CRA,beta,2.326568014,-7.375645113,-6.339317033,2,
CRA,delta,2.23440842,-7.268756837,-6.49404289,,
CRA,zeta,2.01774897,-7.140728495,-6.703632273,2,
CRA,eta,1.529597167,-7.068470088,-6.90630604,1,
CRA,theta,1.07716745,-7.315968049,-6.731739878,1,
CRA,,,,,1,
CRB,theta,-5.111324832,-6.840516772,5.20400699,1,
CRB,beta,-5.384321039,-6.881018554,4.864223536,1,
CRB,alpha,-5.291717685,-7.19641424,4.495480623,1,
CRB,gamma,-5.053974659,-7.404875472,4.430029277,,
CRB,delta,-4.839811798,-7.567373539,4.394437335,1,
CRB,epsilon,-4.540925381,-7.677331896,4.520903853,2,
CRB,iota,-4.289240979,-7.538381377,4.977471048,,
CRB,,,,,1,
CRU,beta,-4.937954564,-1.043314585,-8.632965852,1,
CRU,delta,-5.176568843,-0.342585508,-8.549021592,,
CRU,,,,,1,
CRU,gamma,-5.379680236,-0.736111125,-8.397450861,1,
CRU,alpha,-4.494052105,-0.523919678,-8.917903557,1,
CRU,,,,,1,
CRV,alpha,-9.076854623,-0.333373357,-4.183249019,1,
CRV,epsilon,-9.221769788,-0.407657468,-3.846137981,1,
CRV,gamma,-9.512298795,-0.657080701,-3.014036595,,
CRV,delta,-9.506149697,-1.245780873,-2.842735997,1,
CRV,beta,-9.074655905,-1.371895818,-3.970959841,1,
CRV,epsilon,-9.221769788,-0.407657468,-3.846137981,,
CRV,,,,,2,
CVN,alpha,-7.612491878,-1.898987752,6.200307487,,
CVN,beta,-7.424811198,-1.10111563,6.607550457,1,
CVN,,,,,3,
CYG,beta,3.405825284,-8.149742991,4.68850118,3,
CYG,chi,,,,,
CYG,eta,3.976833515,-7.151846465,5.74768539,1,
CYG,gamma,4.437864652,-6.208561826,6.462129477,1,
CYG,alpha,4.556490419,-5.361820666,7.105580497,3,
CYG,,,,,1,
CYG,zeta,6.444626224,-5.755261059,5.03425893,1,
CYG,epsilon,5.501018566,-6.206226745,5.587624212,,
CYG,gamma,4.437864652,-6.208561826,6.462129477,2,
CYG,delta,3.119604691,-6.327698022,7.087192978,1,
CYG,iota,2.362887661,-5.725278539,7.850983859,1,
CYG,,,,,1,
DEL,epsilon,6.078006445,-7.695203698,1.960019822,1,
DEL,beta,6.140818965,-7.479346816,2.519863814,1,
DEL,alpha,6.169942752,-7.376675026,2.7416185,,
DEL,gamma,6.385850022,-7.176915519,2.777193392,2,
DEL,delta,6.317604647,-7.302322315,2.600761491,2,
DEL,beta,6.140818965,-7.479346816,2.519863814,1,
DEL,,,,,1,
DRA,lambda,-3.502233499,0.439273215,9.356356105,1,
DRA,kappa,-3.418104002,-0.502949737,9.38422115,1,
DRA,alpha,-3.703168181,-2.233655018,9.01650324,2,
DRA,iota,-3.228156421,-4.01966892,8.56862112,1,
DRA,theta,-2.570319205,-4.537898126,8.532346675,1,
DRA,eta,-1.940055688,-4.356997957,8.789354512,1,
DRA,zeta,-0.911420984,-4.010548561,9.115087056,1,
DRA,chi,0.272328769,-2.955756386,9.549311034,1,
DRA,tau,0.92722679,-2.710100314,9.581002389,1,
DRA,epsilon,1.53503669,-3.007080741,9.412817207,2,
DRA,delta,1.183253149,-3.611893462,9.249547968,1,
DRA,xi,-0.154288916,-5.462840471,8.374578731,1,
DRA,nu,-0.691444154,-5.667369753,8.209922354,,
DRA,beta,-0.786730092,-6.064259717,7.912383323,1,
DRA,gamma,-0.092203424,-6.225980436,7.824874832,1,
DRA,xi,-0.154288916,-5.462840471,8.374578731,1,
DRA,,,,,,
EQU,alpha,7.510437938,-6.538864802,0.9146415,1,
EQU,delta,7.389273237,-6.509923476,1.737681603,1,
EQU,gamma,7.267711738,-6.639725718,1.759093084,1,
EQU,,,,,,
GRU,alpha,6.029340552,-3.197995923,-7.308890106,1,
GRU,beta,6.449292179,-2.262696405,-7.299783241,1,
GRU,iota,6.876043933,-1.51308715,-7.101449648,1,
GRU,,,,,1,
GRU,zeta,5.852108733,-1.544003334,-7.96045709,1,
GRU,epsilon,5.948885742,-1.916996349,-7.806143954,1,
GRU,beta,6.449292179,-2.262696405,-7.299783241,1,
GRU,delta,6.693196035,-2.797437364,-6.882984166,,
GRU,mu,6.741946936,-3.30228612,-6.606137895,2,
GRU,lambda,6.778778836,-3.676183082,-6.366618839,1,
GRU,gamma,6.775382126,-4.154857929,-6.068883969,1,
GRU,,,,,1,
HER,pi,-1.560344061,-7.852837636,5.991516292,2,
HER,eta,-2.568320647,-7.343841049,6.282652919,2,
HER,zeta,-2.868038275,-8.019600577,5.240263642,2,
HER,epsilon,-2.209751931,-8.288782214,5.139366285,2,
HER,pi,-1.560344061,-7.852837636,5.991516292,1,
HER,rho,-1.257847721,-7.871127774,6.03847387,1,
HER,theta,-0.130134336,-7.958899248,6.053014771,1,
HER,iota,-0.621522986,-6.917925248,7.194165653,2,
HER,tau,-2.926165603,-6.256684497,7.23128301,,
HER,phi,-3.302425896,-6.261596785,7.063029726,1,
HER,sigma,-2.701762306,-6.867876211,6.74779644,1,
HER,iota,-0.621522986,-6.917925248,7.194165653,1,
HER,,,,,,
HER,epsilon,-2.209751931,-8.288782214,5.139366285,1,
HER,beta,-3.552554529,-8.599965332,3.663325349,1,
HER,gamma,-3.920370668,-8.594540449,3.280940154,2,
HER,,,,,1,
HER,epsilon,-2.209751931,-8.288782214,5.139366285,2,
HER,mu,-0.522728849,-8.836811305,4.651614827,,
HER,lambda,-1.14336144,-8.906368217,4.401060078,1,
HER,delta,-1.76918906,-8.90077681,4.200731156,1,
HER,alpha,-1.90429775,-9.497215917,2.485264554,2,
HER,,,,,,
HER,mu,-0.522728849,-8.836811305,4.651614827,1,
HER,xi,-0.085095743,-8.724725892,4.885889564,2,
HER,pi,-1.560344061,-7.852837636,5.991516292,2,
HER,,,,,1,
HER,xi,-0.085095743,-8.724725892,4.885889564,1,
HER,omicron,0.288447761,-8.761472046,4.81179857,1,
HER,102,0.357120082,-9.340529803,3.55344456,,
HER,109,0.958571849,-9.237213812,3.708776213,1,
HER,110,1.853328212,-9.178648052,3.50964307,1,
HER,111,1.935606399,-9.301464968,3.120284815,1,
HER,,,,,1,
HYI,beta,2.192339388,0.247374824,-9.75358671,1,
HYI,gamma,1.486936212,2.273121409,-9.624029289,,
HYI,epsilon,2.840790085,2.375045231,-9.28919113,1,
HYI,delta,2.964968562,2.109997011,-9.314337015,1,
HYI,alpha,4.135750551,2.358270267,-8.79398253,1,
HYI,,,,,,
IND,alpha,4.304427958,-5.241825885,-7.348139992,1,
IND,theta,4.559809733,-3.83066352,-8.033315144,2,
IND,delta,4.941973204,-2.913429494,-8.190777096,,
IND,,,,,3,
IND,theta,4.559809733,-3.83066352,-8.033315144,1,
IND,beta,3.614728863,-3.782265638,-8.522218132,1,
IND,,,,,3,
LAC,5,6.211713526,-2.587901354,7.397119822,3,
LAC,alpha,5.917305322,-2.412046734,7.692043179,2,
LAC,beta,5.590735472,-2.502016563,7.904656223,3,
LAC,4,5.941805992,-2.629432767,7.60138309,2,
LAC,5,6.211713526,-2.587901354,7.397119822,3,
LAC,11,6.733503908,-2.433696314,6.981192404,,
LAC,6,6.749171909,-2.778788208,6.835716102,3,
LAC,2,6.247363203,-2.879221934,7.258135716,2,
LAC,5,6.211713526,-2.587901354,7.397119822,,
LAC,,,,,1,
LAC,6,6.749171909,-2.778788208,6.835716102,1,
LAC,1,7.106332443,-3.467156519,6.121998439,1,
LAC,,,,,1,
LIB,sigma,-6.279225059,-6.506318153,-4.270732578,1,
LIB,alpha,-7.060739456,-6.519944606,-2.763382107,2,
LIB,beta,-6.440038206,-7.474488011,-1.630318031,,
LIB,gamma,-5.699274322,-7.810380022,-2.552691935,1,
LIB,upsilon,-5.151382932,-7.157313496,-4.715518785,1,
LIB,tau,-5.020008495,-7.080585011,-4.966369963,,
LIB,,,,,2,
LIB,gamma,-5.699274322,-7.810380022,-2.552691935,1,
LIB,alpha,-7.060739456,-6.519944606,-2.763382107,2,
LIB,,,,,2,
LUP,alpha,-5.149514802,-4.395352986,-7.359576716,2,
LUP,zeta,-4.104761465,-4.570211921,-7.890760186,2,
LUP,epsilon,-4.505726414,-5.49910269,-7.03265946,1,
LUP,gamma,-4.447630617,-6.073623954,-6.582527931,1,
LUP,eta,-3.915028191,-6.789380966,-6.21102732,2,
LUP,theta,-3.802443861,-7.046606476,-5.990555721,2,
LUP,chi,-4.444449101,-7.041231139,-5.537863869,2,
LUP,phi,-5.134131906,-6.217478688,-5.914697654,2,
LUP,delta,-4.842148371,-5.841311704,-6.514036899,,
LUP,beta,-5.19310653,-5.127006581,-6.837064289,1,
LUP,alpha,-5.149514802,-4.395352986,-7.359576716,1,
LUP,iota,-5.694667507,-3.965408019,-7.200437572,2,
LUP,,,,,2,
LYR,alpha,1.250965099,-7.694131122,6.26381933,2,
LYR,zeta,1.537864343,-7.771655445,6.102159036,1,
LYR,delta,1.883981246,-7.771904187,6.004008659,,
LYR,gamma,2.140754438,-8.13927396,5.40086936,1,
LYR,beta,1.81056042,-8.153455649,5.499366504,1,
LYR,zeta,1.537864343,-7.771655445,6.102159036,2,
LYR,,,,,2,
MEN,alpha,-0.117474682,2.627174435,-9.648012966,,
MEN,gamma,0.288976993,2.343686604,-9.717181968,2,
MEN,eta,0.72519667,2.495602529,-9.656399837,1,
MEN,beta,0.792456088,3.104211381,-9.472902673,1,
MEN,,,,,1,
MIC,alpha,5.614524652,-6.128894527,-5.560014821,1,
MIC,gamma,6.013276139,-5.945908544,-5.337291603,2,
MIC,epsilon,6.434959044,-5.498981847,-5.324706635,,
MIC,theta,5.814207967,-4.845904842,-6.535456524,1,
MIC,iota,4.825572488,-5.336553904,-6.945145254,1,
MIC,alpha,5.614524652,-6.128894527,-5.560014821,1,
MIC,,,,,2,
MUS,lambda,-3.943055128,0.247955298,-9.186448412,1,
MUS,epsilon,-3.514807316,-0.575314215,-9.344257225,1,
MUS,alpha,-3.514807316,-0.575314215,-9.344257225,1,
MUS,beta,-3.652799749,-0.74782087,-9.278890987,,
MUS,delta,-3.048848499,-0.8494049,-9.485938759,1,
MUS,gamma,-3.037352215,-0.433184092,-9.517712071,1,
MUS,alpha,-3.514807316,-0.575314215,-9.344257225,1,
MUS,,,,,2,
NOR,delta,-3.350537296,-6.202550781,-7.092408874,1,
NOR,eta,-3.185489335,-5.700634875,-7.573336102,,
NOR,gamma,-2.711784822,-5.804881906,-7.677862276,1,
NOR,epsilon,-2.65908942,-6.202919362,-7.379229963,1,
NOR,delta,-3.350537296,-6.202550781,-7.092408874,1,
NOR,,,,,1,
OCT,beta,1.421209013,-0.475126792,-9.887083466,,
OCT,delta,-0.883942985,-0.659594477,-9.938992903,1,
OCT,nu,1.796348853,-1.240635919,-9.758788517,1,
OCT,beta,1.421209013,-0.475126792,-9.887083466,2,
OCT,,,,,1,
OPH,alpha,-1.06538789,-9.702368585,2.174624677,1,
OPH,kappa,-2.650447438,-9.503768531,1.628960431,1,
OPH,zeta,-3.476448691,-9.195174555,-1.833867334,,
OPH,eta,-2.067883966,-9.400996117,-2.710189644,1,
OPH,beta,-0.71823285,-9.942336063,0.796300936,1,
OPH,alpha,-1.06538789,-9.702368585,2.174624677,1,
OPH,,,,,1,
OPH,kappa,-2.650447438,-9.503768531,1.628960431,,
OPH,lambda,-3.787698659,-9.248431809,0.346190614,1,
OPH,delta,-4.439231695,-8.937452383,-0.644334426,1,
OPH,epsilon,-4.278057907,-9.001608844,-0.818082371,1,
OPH,,,,,1,
OPH,beta,-0.71823285,-9.942336063,0.796300936,3,
OPH,gamma,-0.527446875,-9.974903575,0.472332998,,
OPH,68,0.076481818,-9.997113401,0.227759017,2,
OPH,70,0.237761047,-9.987651845,0.436211318,1,
OPH,67,0.028117933,-9.986873727,0.511431857,2,
OPH,,,,,1,
OPH,zeta,-3.476448691,-9.195174555,-1.833867334,1,
OPH,phi,-3.623036997,-8.871282071,-2.859013348,,
OPH,chi,-3.743495295,-8.715728568,-3.165804558,1,
OPH,psi,-3.817307241,-8.584199346,-3.426322667,1,
OPH,omega,-3.481064711,-8.630750558,-3.6595537,2,
OPH,,,,,1,
OPH,eta,-2.067883966,-9.400996117,-2.710189644,,
OPH,xi,-1.579564159,-9.194022011,-3.602073894,1,
OPH,theta,-1.49546889,-8.938879183,-4.226110711,1,
OPH,44,-1.333881513,-9.024925568,-4.095299575,1,
OPH,,,,,1,
PAV,alpha,3.255884428,-4.4142531,-8.361434456,1,
PAV,delta,2.15083104,-3.417882192,-9.148333573,,
PAV,beta,2.65986802,-3.034113201,-9.149822905,1,
PAV,gamma,3.267059117,-2.588432041,-9.089903426,2,
PAV,alpha,3.255884428,-4.4142531,-8.361434456,1,
PAV,,,,,1,
PAV,delta,2.15083104,-3.417882192,-9.148333573,1,
PAV,kappa,0.951745248,-3.75090265,-9.220895309,,
PAV,zeta,0.594554207,-3.128955528,-9.479247998,2,
PAV,epsilon,1.475900422,-2.541139002,-9.558469047,3,
PAV,delta,2.15083104,-3.417882192,-9.148333573,2,
PAV,,,,,2,
PAV,kappa,0.951745248,-3.75090265,-9.220895309,1,
PAV,lambda,1.053881448,-4.545201092,-8.844799654,2,
PAV,nu,0.634811965,-4.60825427,-8.852175233,,
PAV,xi,0.482853267,-4.748034297,-8.787663116,1,
PAV,pi,0.166023705,-4.432523562,-8.962431088,2,
PAV,nu,0.634811965,-4.60825427,-8.852175233,,
PAV,,,,,1,
PAV,pi,0.166023705,-4.432523562,-8.962431088,1,
PAV,eta,-0.265628458,-4.261541062,-9.042605227,1,
PAV,,,,,1,
PSA,tau,7.479428078,-3.887476084,-5.380119453,1,
PSA,beta,7.826298123,-3.181689554,-5.350318613,2,
PSA,gamma,8.037154687,-2.437064847,-5.428154333,1,
PSA,delta,8.103100567,-2.325504128,-5.378828102,1,
PSA,alpha,8.373320447,-2.335873107,-4.942792887,1,
PSA,epsilon,8.378153168,-3.022282399,-4.54668655,1,
PSA,tau,7.479428078,-3.887476084,-5.380119453,1,
PSA,theta,7.191073637,-4.681731149,-5.135158557,,
PSA,iota,6.97017164,-4.659659246,-5.450163577,1,
PSA,mu,7.41256791,-3.925436894,-5.444702211,1,
PSA,tau,7.479428078,-3.887476084,-5.380119453,2,
PSA,,,,,1,
RET,alpha,2.05444946,4.139782805,-8.868000662,1,
RET,beta,2.377243223,3.531038659,-9.048783379,,
RET,delta,2.416095223,4.132408644,-8.779845253,2,
RET,epsilon,2.228239367,4.593152535,-8.598714969,2,
RET,alpha,2.05444946,4.139782805,-8.868000662,2,
RET,,,,,3,
SCO,upsilon,-1.012063547,-7.890537498,-6.059302383,1,
SCO,lambda,-0.916374481,-7.922616565,-6.032611753,1,
SCO,kappa,-0.59299501,-7.745498638,-6.297269867,1,
SCO,iota,-0.414006286,-7.634961571,-6.444839844,2,
SCO,theta,-0.722630549,-7.278009202,-6.819705796,1,
SCO,eta,-1.509872956,-7.126818575,-6.850455508,2,
SCO,zeta,-2.080576906,-7.090138929,-6.738036042,2,
SCO,mu,-2.292330447,-7.537348179,-6.159026186,2,
SCO,epsilon,-2.478702203,-7.881045297,-5.634284375,2,
SCO,tau,-3.162050622,-8.224823755,-4.727971029,2,
SCO,alpha,-3.448159537,-8.26411778,-4.451354078,2,
SCO,sigma,-3.76909575,-8.193528256,-4.319723596,,
SCO,nu,-4.280703279,-8.400952207,-3.331603435,2,
SCO,beta,-4.509632833,-8.257288075,-3.388274686,2,
SCO,delta,-4.603687442,-8.000679735,-3.846451054,2,
SCO,,,,,,
SCO,sigma,-3.76909575,-8.193528256,-4.319723596,2,
SCO,rho,-4.466353524,-7.498670413,-4.880740542,1,
SCO,pi,-4.528495525,-7.753620111,-4.401602374,1,
SCO,,,,,,
SCT,beta,2.036859958,-9.755311159,-0.82771112,1,
SCT,alpha,1.514352517,-9.780115551,-1.433902459,1,
SCT,gamma,1.229704567,-9.600156679,-2.514919167,2,
SCT,,,,,1,
SER,beta,-5.314058391,-8.042963436,2.659233456,1,
SER,gamma,-4.942837241,-8.263217515,2.699554834,1,
SER,kappa,-5.149904087,-7.986464609,3.113658773,1,
SER,beta,-5.314058391,-8.042963436,2.659233456,1,
SER,delta,-5.820180695,-7.923393544,1.829024721,,
SER,alpha,-5.547165847,-8.244785594,1.119134293,,
SER,epsilon,-5.326621694,-8.427193139,0.780715775,1,
SER,mu,-5.377316326,-8.409903342,-0.59832676,1,
SER,eps_oph,,,,1,
SER,ups_oph,,,,,
SER,nu,-1.65832724,-9.607609822,-2.223462226,1,
SER,xi,-0.941355884,-9.594953488,-2.655318562,,
SER,omicron,-0.789687604,-9.71653608,-2.228299821,,
SER,nu_oph,,,,,
SER,eta,0.92729725,-9.944061669,-0.505724567,,
SER,70_oph,,,,1,
SER,67_oph,,,,2,
SER,72_oph,,,,2,
SER,,,,,,
SGE,gamma,4.66909362,-8.189352009,3.336776654,2,
SGE,delta,4.281851365,-8.459402046,3.178720798,2,
SGE,alpha,4.022651493,-8.617126551,3.09247554,,
SGE,,,,,1,
SGE,delta,4.281851365,-8.459402046,3.178720798,1,
SGE,beta,4.070638302,-8.6262087,3.003069642,1,
SGE,,,,,1,
SGR,zeta,2.339442908,-8.349132299,-4.981866791,1,
SGR,tau,2.550147798,-8.481238699,-4.643849301,,
SGR,sigma,2.140965978,-8.705722334,-4.430199017,1,
SGR,phi,1.763435262,-8.734562271,-4.538470888,1,
SGR,zeta,2.339442908,-8.349132299,-4.981866791,2,
SGR,,,,,1,
SGR,phi,1.763435262,-8.734562271,-4.538470888,1,
SGR,lambda,1.099543375,-8.964547369,-4.292772395,2,
SGR,delta,0.793571157,-8.638843426,-4.973995283,,
SGR,gamma,0.218506629,-8.620239371,-5.063963668,1,
SGR,epsilon,0.868795254,-8.206793182,-5.647454336,1,
SGR,delta,0.793571157,-8.638843426,-4.973995283,1,
SGR,,,,,1,
SGR,epsilon,0.868795254,-8.206793182,-5.647454336,,
SGR,zeta,2.339442908,-8.349132299,-4.981866791,2,
SGR,alpha,2.716819194,-7.088066792,-6.509854271,2,
SGR,beta,2.51822048,-6.6785324,-7.003982482,1,
SGR,,,,,1,
APS,alpha,-1.413055551,-1.270778979,-9.817759154,2,
APS,delta,-0.825723047,-1.777786551,-9.806001042,,
APS,gamma,-0.71006133,-1.790018167,-9.812830778,2,
APS,beta,-0.711910688,-2.040819105,-9.76361821,1,
APS,delta,-0.825723047,-1.777786551,-9.806001042,1,
APS,,,,,2,
AQL,gamma,4.395608984,-8.791270501,1.841788434,3,
AQL,delta,3.639253515,-9.2984187,0.54336317,1,
AQL,lambda,2.840223798,-9.550324439,-0.851135643,1,
AQL,iota,4.095064958,-9.120308487,-0.224535292,1,
AQL,eta,4.712194552,-8.818413581,0.175511845,2,
AQL,theta,5.420366447,-8.402325481,-0.143367028,1,
AQL,beta,4.791751513,-8.705973207,1.115861978,1,
AQL,alpha,4.592212166,-8.74842437,1.541641482,,
AQL,gamma,4.395608984,-8.791270501,1.841788434,2,
AQL,zeta,2.733449887,-9.315953692,2.396092345,1,
AQL,epsilon,2.483838121,-9.331242908,2.599702671,1,
AQL,,,,,2,
AQR,alpha,8.783531723,-4.779796453,-0.055824154,2,
AQR,gamma,9.090717034,-4.159356437,-0.242111188,2,
AQR,eta,9.325683069,-3.609877388,-0.020507035,1,
AQR,pi,9.155330542,-4.015238571,0.240378608,1,
AQR,alpha,8.783531723,-4.779796453,-0.055824154,1,
AQR,beta,7.937087601,-6.005010078,-0.970821496,,
AQR,nu,7.216295448,-6.636065113,-1.971730161,2,
AQR,mu,6.756911834,-7.204578912,-1.561468911,1,
AQR,epsilon,6.589246917,-7.338947706,-1.649748962,,
AQR,,,,,2,
AQR,beta,7.937087601,-6.005010078,-0.970821496,2,
AQR,iota,8.54075934,-4.616181898,-2.397143003,1,
AQR,,,,,2,
AQR,alpha,8.783531723,-4.779796453,-0.055824154,1,
AQR,omicron,8.72547035,-4.870802925,-0.376093109,1,
AQR,theta,8.920883247,-4.310893761,-1.354266247,1,
AQR,lambda,9.48722896,-2.872739916,-1.319034505,1,
AQR,phi,9.747467676,-1.96885762,-1.053790104,2,
AQR,psi,9.692161914,-1.888724554,-1.579467313,,
AQR,delta,9.232702051,-2.706382716,-2.726298852,2,
AQR,tau,9.264823297,-2.939344273,-2.35017117,1,
AQR,lambda,9.48722896,-2.872739916,-1.319034505,1,
AQR,,,,,1,
AQR,psi^2,9.705787423,-1.803085081,-1.595799077,,
AQR,98,9.268597069,-1.510713843,-3.436692021,1,
AQR,99,9.255503174,-1.381327139,-3.525279609,1,
AQR,101,9.277713377,-1.086718595,-3.569744696,2,
AQR,,,,,1,
AQR,psi^1,9.692161914,-1.888724554,-1.579467313,,
AQR,88,9.099039194,-2.040271142,-3.611755723,1,
AQR,89,9.021818027,-2.003600028,-3.819998223,2,
AQR,86,8.906991936,-2.110417673,-4.026367083,3,
AQR,,,,,1,
ARA,alpha,-0.789799211,-6.395840276,-7.646531526,,
ARA,beta,-0.85366384,-5.595013574,-8.244215012,2,
ARA,gamma,-0.832913284,-5.474150051,-8.327060506,2,
ARA,delta,-0.615817097,-4.857401945,-8.719312797,,
ARA,,,,,2,
ARA,beta,-0.85366384,-5.595013574,-8.244215012,2,
ARA,zeta,-1.480168126,-5.393952961,-8.289413355,1,
ARA,,,,,,
ARA,epsilon,-1.562324348,-5.788637424,-8.003175583,1,
ARA,zeta,-1.480168126,-5.393952961,-8.289413355,2,
ARA,eta,-1.551469202,-4.904653454,-8.575390243,1,
ARA,,,,,1,
VOL,beta,-2.402633003,3.254789658,-9.145146196,2,
VOL,epsilon,-1.931136939,3.092570169,-9.311644316,1,
VOL,zeta,-1.284859045,2.699185806,-9.542721479,1,
VOL,gamma,-0.986418987,3.189177516,-9.426352654,,
VOL,epsilon,-1.931136939,3.092570169,-9.311644316,2,
VOL,alpha,-2.861402332,2.80095254,-9.163353183,2,
VOL,beta,-2.402633003,3.254789658,-9.145146196,1,
VOL,,,,,,
VOL,delta,-1.234706318,3.544079577,-9.269034484,2,
VOL,epsilon,-1.931136939,3.092570169,-9.311644316,1,
VOL,theta,-2.147370173,2.579961763,-9.419798227,2,
VOL,,,,,,
VUL,13,4.33750011,-8.033631354,4.08005638,1,
VUL,alpha,3.430211052,-8.415393399,4.173105089,1,
VUL,1,3.03976694,-8.801003312,3.647212312,1,
VUL,,,,,1,
BOO,theta,-4.97837095,-3.656863797,7.864042844,,
BOO,lambda,-5.743280467,-3.887895604,7.204095867,1,
BOO,eta,-8.325432639,-4.552595336,3.156112654,1,
BOO,upsilon,-8.545176318,-4.423598591,2.722450585,1,
BOO,,,,,1,
BOO,gamma,-6.18177705,-4.8331167,6.198920508,1,
BOO,rho,-6.802629541,-5.30666735,5.05603728,1,
BOO,alpha,-7.837870748,-5.269868558,3.285767418,1,
BOO,zeta,-7.410196956,-6.281480544,2.373179987,1,
BOO,epsilon,-6.694848501,-5.870550701,4.551443509,1,
BOO,delta,-5.496128743,-6.294934518,5.492391851,,
BOO,beta,-5.339719407,-5.431179343,6.47994503,1,
BOO,gamma,-6.18177705,-4.8331167,6.198920508,1,
BOO,lambda,-5.743280467,-3.887895604,7.204095867,,
BOO,,,,,1,
BOO,delta,-5.496128743,-6.294934518,5.492391851,1,
BOO,mu,-4.987708482,-6.186329906,6.070591932,1,
BOO,,,,,,
