PEG,epsilon,172.769915,-116.330918,36.25782,211.4165451,2,
PEG,,,,,,,
PER,eta,111.116108,102.442422,223.184985,269.5417905,2,
PER,tau,34.175398,32.504346,62.052515,77.94231813,1,
PER,gamma,30.696986,32.009546,59.949578,74.57122694,1,
PER,,,,,,,
PER,tau,34.175398,32.504346,62.052515,77.94231813,1,
PER,iota,4.634786,5.016825,8.029067,10.54114279,1,
PER,alpha,62.885098,77.880689,118.708804,155.2794816,2,
PER,,,,,,,
PER,eta,111.116108,102.442422,223.184985,269.5417905,2,
PER,gamma,30.696986,32.009546,59.949578,74.57122694,1,
PER,alpha,62.885098,77.880689,118.708804,155.2794816,2,
PER,sigma,44.768095,58.646849,81.928338,110.2537428,2,
PER,nu,69.722894,104.539005,115.460753,170.6483841,2,
PER,epsilon,76.156467,129.09969,125.816858,195.6947091,2,
PER,xi,156.01015,267.421217,223.218208,381.6800264,3,
PER,zeta,102.130978,166.878316,121.704179,230.4148784,2,
PER,omicron,162.113525,241.065988,183.56674,343.6427703,3,
PER,,,,,,,
PER,alpha,62.885098,77.880689,118.708804,155.2794816,2,
PER,psi,69.8893,96.627834,133.343535,178.890891,2,
PER,delta,59.860731,87.855481,117.192812,158.2278352,2,
PER,48,45.931031,86.988502,108.154671,146.1988097,2,
PER,mu,81.176514,164.424627,206.603982,276.2431714,2,
PER,lambda,39.202478,72.642846,99.608154,129.3661536,2,
PER,,,,,,,
PER,iota,4.634786,5.016825,8.029067,10.54114279,1,
PER,kappa,16.593574,18.028979,24.381331,34.56645893,1,
PER,beta,14.189428,15.238793,18.072114,27.57103523,1,
PER,epsilon,76.156467,129.09969,125.816858,195.6947091,2,
PER,,,,,,,
PER,beta,14.189428,15.238793,18.072114,27.57103523,1,
PER,rho,50.772204,53.119196,59.165375,94.33984991,1,
PER,16,21.366064,19.67884,22.955795,37.02342446,1,
PER,,,,,,,
PER,iota,4.634786,5.016825,8.029067,10.54114279,1,
PER,theta,5.480091,4.772164,8.42701,11.12741858,1,
PER,phi,125.512408,60.986585,170.421939,220.2643081,2,
PER,,,,,,,
PSC,phi,118.013398,39.343134,56.911417,136.7989535,2,
PSC,tau,42.613504,13.776233,25.950131,51.76006779,1,
PSC,upsilon,78.942697,28.524892,43.257068,94.42877107,1,
PSC,phi,118.013398,39.343134,56.911417,136.7989535,2,
PSC,eta,95.233975,40.171366,28.364911,107.1812335,2,
PSC,omicron,75.808974,37.546943,13.637807,85.689925,1,
PSC,alpha,39.728779,23.413015,2.226137,46.16817993,1,
PSC,xi,48.236339,26.069281,3.053521,54.91516915,1,
PSC,nu,100.168039,47.473101,10.649285,111.3586037,2,
PSC,epsilon,53.144471,14.974142,7.651854,55.74146209,1,
PSC,delta,92.459279,19.940749,12.595285,95.42008671,1,
PSC,omega,31.760437,-0.095415,3.822824,31.98981785,1,
PSC,iota,13.595494,-1.192399,1.34449,13.71374952,1,
PSC,theta,44.814124,-6.304546,5.059407,45.537354,1,
PSC,gamma,41.496215,-7.847237,2.421966,42.30107454,1,
PSC,kappa,46.55861,-6.764661,1.031187,47.05877336,1,
PSC,lambda,32.57453,-2.556983,1.015452,32.69050794,1,
PSC,iota,13.595494,-1.192399,1.34449,13.71374952,1,
PSC,,,,,,,
PSC,gamma,41.496215,-7.847237,2.421966,42.30107454,1,
PSC,beta,121.152668,-30.275882,8.338293,125.1564027,2,
PSC,,,,,,,
UMA,eta,-18.529548,-9.394541,24.164506,31.86730142,1,
UMA,zeta,-14.115808,-5.413302,21.531272,26.30884923,1,
UMA,epsilon,-13.775959,-3.309169,20.972944,25.30991952,1,
UMA,delta,-13.402309,-0.903455,20.710384,24.68518023,1,
UMA,alpha,-17.298705,4.33488,33.191332,37.6789185,1,
UMA,23,-8.603035,6.510645,21.231076,23.8151065,1,
UMA,omicron,,,,,,
UMA,iota,-6.835882,6.883318,10.789878,14.5096801,1,
UMA,kappa,-53.667801,51.996165,80.572997,109.8901355,2,
UMA,mu,-48.161684,21.865099,46.794651,70.6213121,1,
UMA,xi,-8.73089,1.610966,5.446747,10.41588712,1,
UMA,nu,-100.864256,18.476143,66.832099,122.3989193,2,
UMA,psi,-30.843315,6.88533,31.054046,44.3065641,1,
UMA,chi,-37.766969,2.301619,41.698309,56.30621965,1,
UMA,eta,-18.529548,-9.394541,24.164506,31.86730142,1,
UMA,,,,,,,
UMA,delta,-13.402309,-0.903455,20.710384,24.68518023,1,
UMA,gamma,-15.094867,0.406425,20.552678,25.50358336,1,
UMA,beta,-13.103033,3.398358,20.360601,24.44979313,1,
UMA,alpha,-17.298705,4.33488,33.191332,37.6789185,1,
UMA,,,,,,,
UMA,23,-8.603035,6.510645,21.231076,23.8151065,1,
UMA,upsilon,-15.505407,9.784196,30.560252,35.63814164,1,
UMA,phi,-77.666573,48.48156,126.314461,156.0060937,2,
UMA,theta,-6.693935,5.005096,10.57472,13.47903761,1,
UMA,lambda,-27.815454,13.402145,28.706022,42.15866069,1,
UMA,mu,-48.161684,21.865099,46.794651,70.6213121,1,
UMA,,,,,,,
UMI,alpha,1.3431,1.047629,132.614909,132.6258479,2,
UMI,delta,-0.379972,-3.119005,52.676703,52.77032888,1,
UMI,epsilon,-4.098102,-12.242736,92.297935,93.19650117,1,
UMI,zeta,-13.368655,-19.830791,110.565025,113.1220843,2,
UMI,eta,-3.16421,-6.597182,28.821068,29.73531564,1,
UMI,gamma,-29.797327,-35.741213,141.814461,149.2536645,2,
UMI,beta,-8.058164,-7.429707,38.619407,40.14465282,1,
UMI,zeta,-13.368655,-19.830791,110.565025,113.1220843,2,
UMI,,,,,,,
CEP,gamma,3.008186,-0.271815,13.774751,14.10201516,1,
CEP,iota,13.598133,-4.30834,32.34218,35.34809219,1,
CEP,zeta,120.077626,-61.940455,217.924077,256.4101394,2,
CEP,alpha,5.276111,-4.483201,13.348778,15.03749689,1,
CEP,beta,55.219515,-42.886719,198.108029,210.0839277,2,
CEP,gamma,3.008186,-0.271815,13.774751,14.10201516,1,
CEP,,,,,,,
CEP,beta,55.219515,-42.886719,198.108029,210.0839277,2,
CEP,iota,13.598133,-4.30834,32.34218,35.34809219,1,
CEP,,,,,,,
CHA,alpha,-2.515914,3.642744,-19.054133,19.56168171,1,
CHA,gamma,-23.590237,9.118277,-125.518147,128.040804,2,
CHA,beta,-16.913371,-1.356886,-89.904352,91.49150653,1,
CHA,delta,-16.754133,5.623468,-106.064858,107.5271057,2,
CHA,theta,-5.942562,8.436434,-46.487637,47.61919629,1,
CHA,alpha,-2.515914,3.642744,-19.054133,19.56168171,1,
CHA,,,,,,,
CIR,gamma,-44.315595,-54.422257,-118.299395,137.5514481,2,
CIR,alpha,-5.319852,-4.563974,-15.014538,16.57006443,1,
CIR,beta,-10.304156,-12.012956,-26.134351,30.55308569,1,
CIR,,,,,,,
COM,alpha,-13.026264,-4.106054,4.313973,14.32318387,1,
COM,beta,-7.676072,-2.489414,4.268726,9.129144816,1,
COM,gamma,-44.854517,-5.296552,24.287368,51.28213532,1,
COM,,,,,,,
CRA,kappa,33.804159,-230.413026,-186.745171,298.5073577,2,
CRA,lambda,9.374585,-48.473774,-39.024426,62.93246725,1,
CRA,epsilon,6.100734,-23.286509,-18.210673,30.18458328,1,
CRA,gamma,3.945759,-13.231884,-10.428815,17.30352422,1,
CRA,alpha,9.052029,-28.941534,-23.610478,38.43183954,1,
CRA,beta,33.816393,-107.204136,-92.141229,145.3488263,2,
CRA,delta,12.229963,-39.785308,-35.544936,54.73468007,1,
CRA,zeta,11.946382,-42.277742,-39.689849,59.20648297,1,
CRA,eta,15.76904,-72.870812,-71.199018,103.0927642,2,
CRA,theta,18.41312,-125.059291,-115.072484,170.940182,2,
CRA,,,,,,,
CRB,theta,-58.818354,-78.716957,59.88489,115.0745764,2,
CRB,beta,-18.45833,-23.589253,16.675351,34.28162969,1,
CRB,alpha,-12.176093,-16.558746,10.343974,23.00971769,1,
CRB,gamma,-22.633064,-33.161033,19.838868,44.78270179,1,
CRB,delta,-25.233535,-39.454341,22.911467,52.13743024,1,
CRB,epsilon,-30.827626,-52.120195,30.691703,67.88842232,1,
CRB,iota,-41.006057,-72.068531,47.585683,95.60212915,1,
CRB,,,,,,,
CRU,beta,-42.168771,-8.909619,-73.723149,85.39724385,1,
CRU,delta,-54.778605,-3.62525,-90.466,105.8202965,2,
CRU,,,,,,,
CRU,gamma,-14.606901,-1.998688,-22.800748,27.1519874,1,
CRU,alpha,-44.363755,-5.171957,-88.034513,98.71660132,1,
CRU,,,,,,,
CRV,alpha,-13.557668,-0.497944,-6.248321,14.93652654,1,
CRV,epsilon,-89.88085,-3.973272,-37.486747,97.46594425,1,
CRV,gamma,-44.805937,-3.095058,-14.197066,47.10316399,1,
CRV,delta,-25.316094,-3.317674,-7.57057,26.6312806,1,
CRV,beta,-40.529889,-6.127261,-17.73539,44.66272818,1,
CRV,epsilon,-89.88085,-3.973272,-37.486747,97.46594425,1,
CRV,,,,,,,
CVN,alpha,-26.795114,-6.684223,21.824384,35.19887368,1,
CVN,beta,-6.266213,-0.929293,5.576481,8.439558708,1,
CVN,,,,,,,
CYG,beta,45.350466,-108.51838,62.430012,133.1555855,2,
CYG,chi,,,,,,
CYG,eta,16.453496,-29.589591,23.780105,41.37335882,1,
CYG,gamma,249.318228,-348.795593,363.040966,561.7977283,3,
CYG,alpha,197.250632,-232.113407,307.600832,432.900355,3,
CYG,,,,,,,
CYG,zeta,28.278409,-25.25354,22.089851,43.87905212,1,
CYG,epsilon,12.262597,-13.834612,12.455654,22.29150266,1,
CYG,gamma,249.318228,-348.795593,363.040966,561.7977283,3,
CYG,delta,15.779435,-32.006459,35.8481,50.58152094,1,
CYG,iota,8.790467,-21.299308,29.207404,37.20222144,1,
CYG,,,,,,,
DEL,epsilon,61.580495,-77.965441,19.858319,101.3169294,2,
DEL,beta,18.994041,-23.134214,7.794139,30.93079458,1,
DEL,alpha,48.015095,-57.406003,21.335542,77.82097327,1,
DEL,gamma,24.234708,-27.236852,10.539626,37.95063761,1,
DEL,delta,43.241717,-49.981753,17.801271,68.44638026,1,
DEL,beta,18.994041,-23.134214,7.794139,30.93079458,1,
DEL,,,,,,,
DRA,lambda,-35.773586,4.486959,95.570558,102.1450626,2,
DRA,kappa,-51.400013,-7.563147,141.115978,150.3758018,2,
DRA,alpha,-34.416017,-20.758849,83.796391,92.93668373,1,
DRA,iota,-10.015969,-12.471787,26.585776,31.02690109,1,
DRA,theta,-5.406623,-9.545392,17.947647,21.03483096,1,
DRA,eta,-5.477258,-12.300885,24.814526,28.23247824,1,
DRA,zeta,-9.178442,-40.388128,91.793254,100.7047475,2,
DRA,chi,0.219434,-2.381656,7.694536,8.057687065,1,
DRA,tau,4.161675,-12.163752,43.002444,44.88303233,1,
DRA,epsilon,6.964788,-13.643765,42.707954,45.37212724,1,
DRA,delta,3.534238,-10.788301,27.627312,29.86882397,1,
DRA,xi,-0.532395,-18.850278,28.897629,34.50636734,1,
DRA,nu,-2.091471,-17.142584,24.833263,30.24786585,1,
DRA,beta,-9.169333,-70.678899,92.218765,116.5499208,2,
DRA,gamma,-0.436154,-29.451035,37.014357,47.30344931,1,
DRA,xi,-0.532395,-18.850278,28.897629,34.50636734,1,
DRA,,,,,,,
EQU,alpha,43.818116,-38.149671,5.336289,58.34295731,1,
EQU,delta,13.660962,-12.035259,3.212549,18.48755833,1,
EQU,gamma,26.379939,-24.10051,6.385059,36.29744815,1,
EQU,,,,,,,
GRU,alpha,18.672505,-9.904001,-22.635193,30.96939846,1,
GRU,beta,34.993484,-12.277259,-39.608199,54.25941798,1,
GRU,iota,38.629453,-8.500488,-39.895777,56.17976466,1,
GRU,,,,,,,
GRU,zeta,19.533046,-5.153542,-26.570247,33.37779062,1,
GRU,epsilon,23.513371,-7.577057,-30.854309,39.52567257,1,
GRU,beta,34.993484,-12.277259,-39.608199,54.25941798,1,
GRU,delta,63.502865,-26.541175,-65.303513,94.87674448,1,
GRU,mu,56.798164,-27.820419,-55.654028,84.24593747,1,
GRU,lambda,50.325213,-27.291744,-47.265364,74.23934932,1,
GRU,gamma,43.853581,-26.892269,-39.28078,64.7248822,1,
GRU,,,,,,,
HER,pi,-18.017787,-90.679203,69.185936,115.4731668,2,
HER,eta,-8.555377,-24.463195,20.928253,33.31117168,1,
HER,zeta,-3.073152,-8.593139,5.615032,10.71517081,1,
HER,epsilon,-10.50257,-39.395153,24.426522,47.52827615,1,
HER,pi,-18.017787,-90.679203,69.185936,115.4731668,2,
HER,rho,-15.173056,-94.947155,72.840377,120.6271296,2,
HER,theta,-3.005409,-183.808118,139.792353,230.9466577,2,
HER,iota,-8.66837,-96.48418,100.3369,139.4698216,2,
HER,tau,-27.579279,-58.969611,68.155258,94.25057477,1,
HER,phi,-20.653027,-39.159373,44.171451,62.53895667,1,
HER,sigma,-26.078761,-66.292176,65.133106,96.52500128,1,
HER,iota,-8.66837,-96.48418,100.3369,139.4698216,2,
HER,,,,,,,
HER,epsilon,-10.50257,-39.395153,24.426522,47.52827615,1,
HER,beta,-15.155861,-36.689058,15.62843,42.66186733,1,
HER,gamma,-23.156213,-50.764845,19.379328,59.06638674,1,
HER,,,,,,,
HER,epsilon,-10.50257,-39.395153,24.426522,47.52827615,1,
HER,mu,-0.434406,-7.3437,3.865655,8.310350585,1,
HER,lambda,-12.948576,-100.86468,49.842035,113.2500673,2,
HER,delta,-4.075476,-20.503689,9.676738,23.03584219,1,
HER,alpha,-20.995512,-104.709944,27.400863,110.2533047,2,
HER,,,,,,,
HER,mu,-0.434406,-7.3437,3.865655,8.310350585,1,
HER,xi,-0.356945,-36.596981,20.49449,41.9462817,1,
HER,pi,-18.017787,-90.679203,69.185936,115.4731668,2,
HER,,,,,,,
HER,xi,-0.356945,-36.596981,20.49449,41.9462817,1,
HER,omicron,2.989087,-90.792184,49.863048,103.6266321,2,
HER,102,10.031459,-262.374329,99.815819,280.8987654,2,
HER,109,3.495833,-33.687362,13.525603,36.46918073,1,
HER,110,3.560021,-17.631081,6.741603,19.20879949,1,
HER,111,5.592547,-26.87472,9.015438,28.89299706,1,
HER,,,,,,,
HYI,beta,1.635267,0.184517,-7.275205,7.459004791,1,
HYI,gamma,9.756821,14.915528,-63.149939,65.6169439,1,
HYI,epsilon,13.225285,11.057012,-43.245786,46.55495338,1,
HYI,delta,12.697968,9.036411,-39.890188,42.82665308,1,
HYI,alpha,9.103629,5.191033,-19.357346,22.012036,1,
HYI,,,,,,,
IND,alpha,12.976855,-15.802893,-22.152943,30.14768775,1,
IND,theta,13.809188,-11.601,-24.32855,30.28457065,1,
IND,delta,28.500475,-16.801816,-47.236403,57.67023378,1,
IND,,,,,,,
IND,theta,13.809188,-11.601,-24.32855,30.28457065,1,
IND,beta,67.818551,-70.96183,-159.891518,187.6172559,2,
IND,,,,,,,
LAC,5,313.72288,-130.702078,373.59188,505.0504642,3,
LAC,alpha,18.613691,-7.587422,24.196371,31.45636398,1,
LAC,beta,29.133552,-13.038111,41.191488,52.11041042,1,
LAC,4,409.779602,-181.340137,524.233161,689.6549678,3,
LAC,5,313.72288,-130.702078,373.59188,505.0504642,3,
LAC,11,68.709152,-24.83361,71.236583,102.0407101,2,
LAC,6,355.219533,-146.251994,359.77449,526.3157285,3,
LAC,2,106.247601,-48.966326,123.437598,170.0679111,2,
LAC,5,313.72288,-130.702078,373.59188,505.0504642,3,
LAC,,,,,,,
LAC,6,355.219533,-146.251994,359.77449,526.3157285,3,
LAC,1,135.358669,-66.041055,116.609456,190.4761283,2,
LAC,,,,,,,
LIB,sigma,-55.51919,-57.527085,-37.760649,88.41726404,1,
LIB,alpha,-16.408581,-15.151818,-6.421874,23.2391821,1,
LIB,beta,-36.549398,-42.420251,-9.252607,56.75338691,1,
LIB,gamma,-28.510476,-39.071229,-12.769777,50.02474769,1,
LIB,upsilon,-35.331726,-49.089777,-32.34227,68.58687554,1,
LIB,tau,-56.468031,-79.646617,-55.864673,112.4859272,2,
LIB,,,,,,,
LIB,gamma,-28.510476,-39.071229,-12.769777,50.02474769,1,
LIB,alpha,-16.408581,-15.151818,-6.421874,23.2391821,1,
LIB,,,,,,,
LUP,alpha,-73.354913,-62.611867,-104.837277,142.450145,2,
LUP,zeta,-14.765283,-16.43956,-28.383941,35.97111093,1,
LUP,epsilon,-70.733584,-86.328198,-110.402888,156.9859718,2,
LUP,gamma,-57.388809,-78.369378,-84.935884,129.0323184,2,
LUP,eta,-53.049208,-91.997111,-84.160334,135.5014713,2,
LUP,theta,-48.315728,-89.537659,-76.118957,127.0649344,2,
LUP,chi,-26.597559,-42.137857,-33.141039,59.84444505,1,
LUP,phi,-43.289327,-52.423754,-49.870803,84.31674097,1,
LUP,delta,-131.223518,-158.301112,-176.532145,271.0026789,2,
LUP,beta,-60.951955,-60.176134,-80.247234,117.3708928,2,
LUP,alpha,-73.354913,-62.611867,-104.837277,142.450145,2,
LUP,iota,-59.012186,-41.092372,-74.616044,103.6270966,2,
LUP,,,,,,,
LYR,alpha,0.960565,-5.908009,4.809731,7.678591522,1,
LYR,zeta,7.36169,-37.202578,29.210771,47.86956687,1,
LYR,delta,42.527743,-175.43781,135.530509,225.733367,2,
LYR,gamma,40.69872,-154.738921,102.67804,190.1139116,2,
LYR,beta,53.40884,-240.514817,162.223134,294.9851294,2,
LYR,zeta,7.36169,-37.202578,29.210771,47.86956687,1,
LYR,,,,,,,
MEN,alpha,-0.119802,2.679222,-9.839152,10.19811233,1,
MEN,gamma,0.906183,7.349405,-30.47144,31.35830954,1,
MEN,eta,14.860602,51.139446,-197.877239,204.9182328,2,
MEN,beta,19.281162,75.528226,-230.484154,243.3089011,2,
MEN,,,,,,,
MIC,alpha,65.133632,-71.100794,-64.501268,116.0091656,2,
MIC,gamma,42.228148,-41.75506,-37.481056,70.22486083,1,
MIC,epsilon,35.949472,-30.720552,-29.746948,55.86589091,1,
MIC,theta,35.152421,-29.298107,-39.513055,60.45951779,1,
MIC,iota,17.093706,-18.903764,-24.601904,35.42316698,1,
MIC,alpha,65.133632,-71.100794,-64.501268,116.0091656,2,
MIC,,,,,,,
MUS,lambda,-15.372609,0.966692,-35.814787,38.98654343,1,
MUS,epsilon,-33.992375,-5.563974,-90.370102,96.71191602,1,
MUS,alpha,-33.992375,-5.563974,-90.370102,96.71191602,1,
MUS,beta,-38.249334,-7.83061,-97.161472,104.7123758,2,
MUS,delta,-8.497455,-2.367379,-26.438289,27.87103066,1,
MUS,gamma,-30.252522,-4.314584,-94.79796,99.6016262,1,
MUS,alpha,-33.992375,-5.563974,-90.370102,96.71191602,1,
MUS,,,,,,,
NOR,delta,-12.567618,-23.26531,-26.603102,37.50926162,1,
NOR,eta,-21.436686,-38.362307,-50.964612,67.29479758,1,
NOR,gamma,-10.705758,-22.916885,-30.311157,39.4786412,1,
NOR,epsilon,-43.237191,-100.860395,-119.987381,162.6014931,2,
NOR,delta,-12.567618,-23.26531,-26.603102,37.50926162,1,
NOR,,,,,,,
OCT,beta,6.504421,-2.174504,-45.250032,45.76681501,1,
OCT,delta,-8.102137,-6.04578,-91.09986,91.65904523,1,
OCT,nu,3.808297,-2.630174,-20.688835,21.20020837,1,
OCT,beta,6.504421,-2.174504,-45.250032,45.76681501,1,
OCT,,,,,,,
OPH,alpha,-1.587067,-14.453242,3.239454,14.89661197,1,
OPH,kappa,-7.432411,-26.650562,4.567947,28.04209921,1,
OPH,zeta,-39.017319,-103.200447,-20.582092,112.2332658,2,
OPH,eta,-5.602493,-25.470005,-7.342684,27.09287897,1,
OPH,beta,-1.802333,-24.949291,1.998237,25.09399284,1,
OPH,alpha,-1.587067,-14.453242,3.239454,14.89661197,1,
OPH,,,,,,,
OPH,kappa,-7.432411,-26.650562,4.567947,28.04209921,1,
OPH,lambda,-20.104527,-49.089266,1.837527,53.07847537,1,
OPH,delta,-23.290749,-46.890988,-3.380547,52.46572064,1,
OPH,epsilon,-13.962311,-29.378579,-2.669978,32.63703135,1,
OPH,,,,,,,
OPH,beta,-1.802333,-24.949291,1.998237,25.09399284,1,
OPH,gamma,-1.662293,-31.436744,1.488597,31.51583748,1,
OPH,68,0.685936,-89.660264,2.042683,89.68615279,1,
OPH,70,0.120862,-5.077062,0.221741,5.083338986,1,
OPH,67,1.061054,-376.863133,19.299314,377.358464,3,
OPH,,,,,,,
OPH,zeta,-39.017319,-103.200447,-20.582092,112.2332658,2,
OPH,phi,-27.057672,-66.252771,-21.351768,74.6822956,1,
OPH,chi,-60.281719,-140.349876,-50.979132,161.0305724,2,
OPH,psi,-23.347455,-52.502771,-20.956111,61.16210596,1,
OPH,omega,-17.999307,-44.626441,-18.922208,51.70632693,1,
OPH,,,,,,,
OPH,eta,-5.602493,-25.470005,-7.342684,27.09287897,1,
OPH,xi,-2.741337,-15.956245,-6.251407,17.35502154,1,
OPH,theta,-19.992891,-119.503681,-56.498782,133.6897821,2,
OPH,44,-3.40098,-23.010733,-10.441731,25.49686735,1,
OPH,,,,,,,
PAV,alpha,17.850262,-24.200974,-45.841245,54.824618,1,
PAV,delta,1.313772,-2.087713,-5.587991,6.108206435,1,
PAV,beta,11.018527,-12.568841,-37.903223,41.4250892,1,
PAV,gamma,3.025799,-2.397286,-8.418648,9.26153734,1,
PAV,alpha,17.850262,-24.200974,-45.841245,54.824618,1,
PAV,,,,,,,
PAV,delta,1.313772,-2.087713,-5.587991,6.108206435,1,
PAV,kappa,14.597349,-57.529297,-141.425058,153.3745404,2,
PAV,zeta,3.982268,-20.957449,-63.491109,66.97905679,1,
PAV,epsilon,4.754832,-8.186656,-30.794025,32.21648242,1,
PAV,delta,1.313772,-2.087713,-5.587991,6.108206435,1,
PAV,,,,,,,
PAV,kappa,14.597349,-57.529297,-141.425058,153.3745404,2,
PAV,lambda,46.22288,-199.350966,-387.929889,438.5965812,3,
PAV,nu,8.543936,-62.022507,-119.141451,134.5900277,2,
PAV,xi,6.937554,-68.218953,-126.259656,143.6783071,2,
PAV,pi,0.66171,-17.666424,-35.720985,39.85635666,1,
PAV,nu,8.543936,-62.022507,-119.141451,134.5900277,2,
PAV,,,,,,,
PAV,pi,0.66171,-17.666424,-35.720985,39.85635666,1,
PAV,eta,-2.868557,-46.020948,-97.652295,107.9913283,2,
PAV,,,,,,,
PSA,tau,13.670951,-7.105556,-9.83382,18.27807,1,
PSA,beta,34.265767,-13.930345,-23.425222,43.78285424,1,
PSA,gamma,53.085686,-16.096898,-35.853148,66.0503475,1,
PSA,delta,38.294356,-10.990075,-25.419746,47.25889267,1,
PSA,alpha,6.450517,-1.799476,-3.807757,7.70365477,1,
PSA,epsilon,125.047058,-45.108691,-67.860991,149.2537263,2,
PSA,tau,13.670951,-7.105556,-9.83382,18.27807,1,
PSA,theta,70.778376,-46.080091,-50.542965,98.42532503,1,
PSA,iota,43.645415,-29.177583,-34.127517,62.61741784,1,
PSA,mu,30.872906,-16.349212,-22.676862,41.6494073,1,
PSA,tau,13.670951,-7.105556,-9.83382,18.27807,1,
PSA,,,,,,,
RET,alpha,10.180685,20.514413,-43.944776,49.55432197,1,
RET,beta,7.098485,10.543736,-27.019807,29.86015453,1,
RET,delta,38.96927,66.651739,-141.610379,161.2902903,2,
RET,epsilon,4.063966,8.377204,-15.682734,18.23846244,1,
RET,alpha,10.180685,20.514413,-43.944776,49.55432197,1,
RET,,,,,,,
SCO,upsilon,-17.880984,-139.40881,-107.054828,176.6784709,2,
SCO,lambda,-16.048583,-138.749793,-105.649898,175.1312737,2,
SCO,kappa,-8.785101,-114.747994,-93.292778,148.1479752,2,
SCO,iota,-24.497404,-451.772701,-381.351324,591.7157497,3,
SCO,theta,-6.654055,-67.016643,-62.796539,92.08100889,1,
SCO,eta,-3.401345,-16.05484,-15.432267,22.52735892,1,
SCO,zeta,-8.440449,-28.763155,-27.33475,40.5678299,1,
SCO,mu,-33.31875,-109.554458,-89.520712,145.3488089,2,
SCO,epsilon,-4.842163,-15.39568,-11.006616,19.53507361,1,
SCO,tau,-45.960032,-119.546841,-68.7205,145.3488179,2,
SCO,alpha,-58.542602,-140.307591,-75.574766,169.7792732,2,
SCO,sigma,-80.536239,-175.075401,-92.301792,213.675227,2,
SCO,nu,-62.219516,-122.106847,-48.424462,145.3488176,2,
SCO,beta,-55.881427,-102.320756,-41.98604,123.9156913,2,
SCO,delta,-69.332609,-120.492107,-57.928452,150.6023375,2,
SCO,,,,,,,
SCO,sigma,-80.536239,-175.075401,-92.301792,213.675227,2,
SCO,rho,-64.636099,-108.519131,-70.633018,144.71783,2,
SCO,pi,-81.301517,-139.203202,-79.023364,179.5331729,2,
SCO,,,,,,,
SCT,beta,57.215132,-274.025425,-23.250298,280.8987028,2,
SCT,alpha,9.245186,-59.708018,-8.754035,61.05042184,1,
SCT,gamma,12.044075,-94.026655,-24.631831,97.94283379,1,
SCT,,,,,,,
SER,beta,-25.268927,-38.245168,12.644945,47.55109022,1,
SER,gamma,-5.56255,-9.299226,3.038014,11.25375918,1,
SER,kappa,-60.303137,-93.518027,36.45959,117.0956507,2,
SER,beta,-25.268927,-38.245168,12.644945,47.55109022,1,
SER,delta,-40.700384,-55.408101,12.790326,69.92976014,1,
SER,alpha,-12.5786,-18.695648,2.537718,22.67572369,1,
SER,epsilon,-11.504554,-18.201236,1.686207,21.59821865,1,
SER,mu,-27.963131,-43.733196,-3.11142,52.00201979,1,
SER,eps_oph,,,,,,
SER,ups_oph,,,,,,
SER,nu,-10.332265,-59.860544,-13.853358,62.30534452,1,
SER,xi,-3.038557,-30.971085,-8.570974,32.27851499,1,
SER,omicron,-4.193749,-51.601055,-11.833705,53.1064307,1,
SER,nu_oph,,,,,,
SER,eta,1.719456,-18.438938,-0.937748,18.54266256,1,
SER,70_oph,,,,,,
SER,67_oph,,,,,,
SER,72_oph,,,,,,
SER,,,,,,,
SGE,gamma,36.997433,-64.89161,26.440286,79.23900442,1,
SGE,delta,77.993677,-154.087523,57.900217,182.1494264,2,
SGE,alpha,52.446573,-112.348474,40.319114,130.3781177,2,
SGE,,,,,,,
SGE,delta,77.993677,-154.087523,57.900217,182.1494264,2,
SGE,beta,54.860279,-116.256022,40.472581,134.7707041,2,
SGE,,,,,,,
SGR,zeta,6.326274,-22.577554,-13.471863,27.04179691,1,
SGR,tau,9.508483,-31.623153,-17.31506,37.28600753,1,
SGR,sigma,14.950858,-60.794062,-30.937099,69.83230072,1,
SGR,phi,12.937936,-64.083559,-33.297761,73.36779682,1,
SGR,zeta,6.326274,-22.577554,-13.471863,27.04179691,1,
SGR,,,,,,,
SGR,phi,12.937936,-64.083559,-33.297761,73.36779682,1,
SGR,lambda,2.635486,-21.487046,-10.289309,23.96891345,1,
SGR,delta,8.460232,-92.098382,-53.027575,106.6096206,2,
SGR,gamma,0.648969,-25.602281,-15.040072,29.70019729,1,
SGR,epsilon,3.817188,-36.057831,-24.812975,43.93656597,1,
SGR,delta,8.460232,-92.098382,-53.027575,106.6096206,2,
SGR,,,,,,,
SGR,epsilon,3.817188,-36.057831,-24.812975,43.93656597,1,
SGR,zeta,6.326274,-22.577554,-13.471863,27.04179691,1,
SGR,alpha,15.143928,-39.50987,-36.286833,55.74139065,1,
SGR,beta,24.213622,-64.216561,-67.345884,96.15370138,1,
SGR,,,,,,,
APS,alpha,-19.356924,-17.40793,-134.489842,136.9862918,2,
APS,delta,-19.292589,-41.537057,-229.112108,233.6447926,2,
APS,gamma,-3.402312,-8.577006,-47.018913,47.91574834,1,
APS,beta,-3.425923,-9.82102,-46.985394,48.12293249,1,
APS,delta,-19.292589,-41.537057,-229.112108,233.6447926,2,
APS,,,,,,,
AQL,gamma,53.215608,-106.431852,22.297682,121.0653818,2,
AQL,delta,5.650026,-14.436012,0.843584,15.52523334,1,
AQL,lambda,10.770638,-36.216543,-3.227659,37.92179337,1,
